task_id,created_at,completed_at,task_type,priority,assigned_staff_id,status
t_1_9,2025-11-07 19:40:00,2025-11-07 19:56:20.435223,Vitals,3,s_20,completed
t_1_10,2025-11-07 20:46:00,2025-11-07 20:59:37.387931,Medication,1,s_18,completed
t_1_11,2025-11-07 13:49:00,2025-11-07 14:19:37.695586,Procedure,3,s_26,completed
t_1_12,2025-11-07 17:02:00,2025-11-07 17:25:32.711204,Checkup,3,s_31,completed
t_1_13,2025-11-07 08:01:00,2025-11-07 08:21:14.201385,Checkup,1,s_8,completed
t_1_14,2025-11-07 13:03:00,2025-11-07 13:27:56.093187,Transport,2,s_15,completed
t_1_15,2025-11-07 06:02:00,2025-11-07 06:18:18.293632,Vitals,1,s_27,completed
t_1_16,2025-11-07 21:38:00,2025-11-07 21:43:35.352900,Procedure,3,s_32,completed
t_1_17,2025-11-07 09:05:00,2025-11-07 09:23:11.665324,Procedure,1,s_37,completed
t_1_18,2025-11-07 05:23:00,2025-11-07 05:57:03.668038,Procedure,3,s_36,completed
t_1_19,2025-11-07 09:49:00,2025-11-07 10:13:17.074650,Medication,2,s_27,completed
t_1_20,2025-11-07 04:24:00,2025-11-07 04:41:04.214992,Procedure,2,s_35,completed
t_1_21,2025-11-07 13:31:00,2025-11-07 13:42:15.879511,Vitals,3,s_30,completed
t_1_22,2025-11-07 20:54:00,2025-11-07 21:05:46.826013,Transport,3,s_18,completed
t_1_23,2025-11-07 03:21:00,2025-11-07 03:32:50.615879,Procedure,1,s_23,completed
t_1_24,2025-11-07 05:05:00,2025-11-07 05:13:47.737146,Procedure,2,s_24,completed
t_1_25,2025-11-07 11:56:00,2025-11-07 12:13:20.075040,Vitals,1,s_21,completed
t_1_26,2025-11-07 12:36:00,2025-11-07 12:56:24.524196,Procedure,2,s_14,completed
t_1_27,2025-11-07 05:16:00,2025-11-07 05:26:05.316486,Procedure,1,s_26,completed
t_1_28,2025-11-07 17:12:00,2025-11-07 17:22:24.048046,Procedure,3,s_0,completed
t_1_29,2025-11-07 10:04:00,2025-11-07 10:12:10.172590,Vitals,2,s_17,completed
t_1_30,2025-11-07 16:30:00,2025-11-07 16:49:16.471735,Procedure,3,s_24,completed
t_1_31,2025-11-07 23:49:00,2025-11-08 00:12:06.182189,Medication,2,s_6,completed
t_1_32,2025-11-07 11:55:00,2025-11-07 12:16:16.484533,Procedure,3,s_23,completed
t_1_33,2025-11-07 10:42:00,2025-11-07 10:53:54.307110,Vitals,1,s_13,completed
t_1_34,2025-11-07 10:39:00,2025-11-07 11:16:47.363233,Transport,3,s_8,completed
t_1_35,2025-11-07 15:38:00,2025-11-07 15:56:33.756468,Checkup,3,s_23,completed
t_1_36,2025-11-07 04:54:00,2025-11-07 05:13:11.698667,Procedure,3,s_39,completed
t_1_37,2025-11-07 18:31:00,2025-11-07 18:53:00.654456,Checkup,1,s_12,completed
t_1_38,2025-11-07 05:56:00,2025-11-07 06:22:36.360512,Checkup,1,s_21,completed
t_1_39,2025-11-07 09:18:00,2025-11-07 09:41:51.753041,Procedure,2,s_1,completed
t_1_40,2025-11-07 22:55:00,2025-11-07 23:11:56.921492,Transport,1,s_11,completed
t_1_41,2025-11-07 00:46:00,2025-11-07 01:01:51.762918,Procedure,2,s_35,completed
t_1_42,2025-11-07 10:38:00,2025-11-07 11:00:45.575925,Checkup,1,s_6,completed
t_1_43,2025-11-07 01:33:00,2025-11-07 02:00:32.325311,Vitals,3,s_15,completed
t_1_44,2025-11-07 02:47:00,2025-11-07 03:04:01.773571,Medication,1,s_37,completed
t_1_45,2025-11-07 03:16:00,2025-11-07 03:34:14.341386,Checkup,3,s_14,completed
t_1_46,2025-11-07 05:48:00,2025-11-07 06:10:43.310346,Vitals,1,s_19,completed
t_1_47,2025-11-07 21:18:00,2025-11-07 21:31:56.940784,Procedure,3,s_39,completed
t_1_48,2025-11-07 12:35:00,2025-11-07 13:06:07.599675,Checkup,3,s_8,completed
t_1_49,2025-11-07 00:36:00,2025-11-07 00:48:36.818741,Vitals,1,s_12,completed
t_1_50,2025-11-07 18:37:00,2025-11-07 18:59:09.796770,Medication,3,s_16,completed
t_1_51,2025-11-07 04:41:00,2025-11-07 05:04:20.819042,Vitals,1,s_39,completed
t_1_52,2025-11-07 13:54:00,2025-11-07 14:09:57.563935,Procedure,3,s_20,completed
t_1_53,2025-11-07 00:22:00,2025-11-07 00:55:23.329016,Vitals,1,s_15,completed
t_1_54,2025-11-07 03:41:00,2025-11-07 03:51:43.564772,Vitals,1,s_18,completed
t_1_55,2025-11-07 08:08:00,2025-11-07 08:27:17.949851,Transport,1,s_39,completed
t_1_56,2025-11-07 17:45:00,2025-11-07 18:05:19.521041,Checkup,3,s_6,completed
t_1_57,2025-11-07 15:29:00,2025-11-07 15:59:56.399405,Procedure,3,s_29,completed
t_1_58,2025-11-07 06:28:00,2025-11-07 06:47:49.683033,Transport,1,s_30,completed
t_1_59,2025-11-07 07:29:00,2025-11-07 07:35:02.859607,Medication,1,s_21,completed
t_1_60,2025-11-07 02:02:00,2025-11-07 02:20:36.291760,Checkup,3,s_20,completed
t_1_61,2025-11-07 20:42:00,2025-11-07 20:42:21.588604,Transport,3,s_0,completed
t_1_62,2025-11-07 04:09:00,2025-11-07 04:31:40.359419,Checkup,2,s_38,completed
t_1_63,2025-11-07 00:26:00,2025-11-07 00:52:55.610572,Transport,2,s_31,completed
t_1_64,2025-11-07 01:36:00,2025-11-07 02:05:31.801730,Vitals,3,s_38,completed
t_1_65,2025-11-07 15:47:00,2025-11-07 16:09:34.819046,Procedure,1,s_10,completed
t_1_66,2025-11-07 18:10:00,2025-11-07 18:16:57.447628,Medication,3,s_21,completed
t_1_67,2025-11-07 06:06:00,2025-11-07 06:27:01.542717,Transport,1,s_7,completed
t_1_68,2025-11-07 17:19:00,2025-11-07 17:42:23.933823,Vitals,2,s_3,completed
t_1_69,2025-11-07 01:19:00,2025-11-07 01:39:25.529856,Procedure,1,s_37,completed
t_1_70,2025-11-07 12:34:00,2025-11-07 13:07:29.040059,Transport,3,s_2,completed
t_1_71,2025-11-07 23:04:00,2025-11-07 23:33:51.063187,Checkup,3,s_6,completed
t_1_72,2025-11-07 21:21:00,2025-11-07 21:42:37.532160,Transport,3,s_7,completed
t_1_73,2025-11-07 20:30:00,2025-11-07 20:57:40.088783,Medication,1,s_29,completed
t_1_74,2025-11-07 02:19:00,2025-11-07 02:38:24.264230,Vitals,2,s_1,completed
t_1_75,2025-11-07 23:29:00,2025-11-07 23:48:35.213340,Transport,3,s_39,completed
t_1_76,2025-11-07 10:46:00,2025-11-07 11:18:57.562850,Transport,3,s_4,completed
t_1_77,2025-11-07 17:00:00,2025-11-07 17:21:44.952774,Vitals,1,s_11,completed
t_1_78,2025-11-07 02:35:00,2025-11-07 02:52:57.836629,Checkup,2,s_27,completed
t_1_79,2025-11-07 19:36:00,2025-11-07 19:52:01.292311,Vitals,2,s_17,completed
t_1_80,2025-11-07 14:55:00,2025-11-07 15:10:54.196194,Checkup,3,s_11,completed
t_1_81,2025-11-07 17:51:00,2025-11-07 18:04:53.241379,Transport,3,s_5,completed
t_1_82,2025-11-07 23:05:00,2025-11-07 23:30:48.165556,Transport,3,s_17,completed
t_1_83,2025-11-07 01:56:00,2025-11-07 02:26:11.026993,Medication,3,s_18,completed
t_1_84,2025-11-07 15:28:00,2025-11-07 15:36:32.710732,Checkup,2,s_12,completed
t_1_85,2025-11-07 01:55:00,2025-11-07 02:11:56.769526,Procedure,1,s_9,completed
t_1_86,2025-11-07 05:10:00,2025-11-07 05:37:20.209039,Medication,3,s_18,completed
t_1_87,2025-11-07 12:20:00,2025-11-07 12:49:28.150756,Procedure,2,s_3,completed
t_1_88,2025-11-07 09:52:00,2025-11-07 10:14:53.971386,Procedure,3,s_39,completed
t_1_89,2025-11-07 22:18:00,2025-11-07 22:35:42.064070,Transport,2,s_7,completed
t_1_90,2025-11-07 07:03:00,2025-11-07 07:20:30.683933,Vitals,3,s_17,completed
t_1_91,2025-11-07 01:26:00,2025-11-07 01:47:35.140214,Vitals,2,s_29,completed
t_1_92,2025-11-07 07:47:00,2025-11-07 08:02:21.583782,Procedure,1,s_19,completed
t_1_93,2025-11-07 05:09:00,2025-11-07 05:27:00.843174,Medication,3,s_35,completed
t_1_94,2025-11-07 20:43:00,2025-11-07 21:11:19.999494,Medication,3,s_31,completed
t_1_95,2025-11-07 23:15:00,2025-11-07 23:35:53.098251,Vitals,1,s_8,completed
t_1_96,2025-11-07 07:27:00,2025-11-07 07:42:42.192652,Vitals,3,s_1,completed
t_1_97,2025-11-07 16:19:00,2025-11-07 16:42:33.904036,Checkup,1,s_10,completed
t_1_98,2025-11-07 22:41:00,2025-11-07 22:56:41.250090,Checkup,3,s_4,completed
t_1_99,2025-11-07 16:51:00,2025-11-07 17:19:00.211843,Vitals,1,s_4,completed
t_1_100,2025-11-07 11:38:00,2025-11-07 11:59:17.640635,Medication,2,s_29,completed
t_1_101,2025-11-07 03:58:00,2025-11-07 04:19:43.700547,Procedure,2,s_21,completed
t_1_102,2025-11-07 09:22:00,2025-11-07 09:34:07.416912,Medication,3,s_16,completed
t_1_103,2025-11-07 16:02:00,2025-11-07 16:19:30.507335,Medication,2,s_35,completed
t_1_104,2025-11-07 16:37:00,2025-11-07 17:08:32.108594,Checkup,1,s_11,completed
t_1_105,2025-11-07 08:33:00,2025-11-07 08:46:07.551811,Procedure,3,s_26,completed
t_1_106,2025-11-07 13:42:00,2025-11-07 13:57:11.572394,Checkup,1,s_5,completed
t_1_107,2025-11-07 15:51:00,2025-11-07 16:18:22.733343,Procedure,1,s_6,completed
t_1_108,2025-11-07 08:37:00,2025-11-07 08:59:25.341970,Medication,3,s_36,completed
t_1_109,2025-11-07 06:10:00,2025-11-07 06:38:55.552250,Procedure,1,s_18,completed
t_1_110,2025-11-07 07:33:00,2025-11-07 08:10:19.062688,Medication,3,s_9,completed
t_1_111,2025-11-07 15:23:00,2025-11-07 15:45:32.447103,Checkup,3,s_19,completed
t_1_112,2025-11-07 05:46:00,2025-11-07 06:11:26.374549,Vitals,1,s_14,completed
t_1_113,2025-11-07 11:11:00,2025-11-07 11:31:28.918083,Transport,2,s_12,completed
t_1_114,2025-11-07 22:52:00,2025-11-07 23:19:57.901920,Vitals,3,s_30,completed
t_1_115,2025-11-07 15:58:00,2025-11-07 16:19:21.886512,Transport,2,s_3,completed
t_1_116,2025-11-07 03:35:00,2025-11-07 03:52:09.915262,Checkup,1,s_5,completed
t_1_117,2025-11-07 16:57:00,2025-11-07 17:07:18.076456,Medication,1,s_25,completed
t_1_118,2025-11-07 17:28:00,2025-11-07 17:47:39.834051,Transport,2,s_21,completed
t_1_119,2025-11-07 15:07:00,2025-11-07 15:21:39.731493,Medication,2,s_33,completed
t_1_120,2025-11-07 11:04:00,2025-11-07 11:24:22.225392,Checkup,1,s_0,completed
t_1_121,2025-11-07 18:32:00,2025-11-07 18:55:30.982806,Transport,1,s_31,completed
t_1_122,2025-11-07 15:42:00,2025-11-07 15:57:38.444523,Vitals,3,s_9,completed
t_1_123,2025-11-07 10:47:00,2025-11-07 10:56:10.703444,Vitals,1,s_30,completed
t_1_124,2025-11-07 06:02:00,2025-11-07 06:18:36.089226,Procedure,2,s_21,completed
t_1_125,2025-11-07 01:09:00,2025-11-07 01:20:41.566426,Transport,1,s_37,completed
t_1_126,2025-11-07 05:23:00,2025-11-07 05:47:30.502524,Checkup,1,s_3,completed
t_1_127,2025-11-07 23:11:00,2025-11-07 23:30:33.524111,Procedure,2,s_35,completed
t_1_128,2025-11-07 13:08:00,2025-11-07 13:31:38.050035,Transport,3,s_34,completed
t_1_129,2025-11-07 07:54:00,2025-11-07 08:24:20.810915,Procedure,1,s_39,completed
t_1_130,2025-11-07 18:27:00,2025-11-07 18:36:37.393349,Medication,3,s_39,completed
t_1_131,2025-11-07 16:31:00,2025-11-07 16:57:07.799109,Medication,3,s_23,completed
t_1_132,2025-11-07 16:48:00,2025-11-07 17:14:19.081512,Transport,2,s_3,completed
t_1_133,2025-11-07 06:32:00,2025-11-07 06:54:20.346201,Checkup,3,s_5,completed
t_1_134,2025-11-07 07:38:00,2025-11-07 08:01:17.388887,Transport,3,s_10,completed
t_1_135,2025-11-07 12:46:00,2025-11-07 13:12:47.993190,Medication,2,s_32,completed
t_1_136,2025-11-07 00:43:00,2025-11-07 00:53:55.991379,Transport,1,s_12,completed
t_1_137,2025-11-07 19:34:00,2025-11-07 19:58:36.785811,Transport,1,s_35,completed
t_1_138,2025-11-07 22:57:00,2025-11-07 23:15:58.522748,Procedure,3,s_20,completed
t_1_139,2025-11-07 15:13:00,2025-11-07 15:30:35.799226,Vitals,2,s_5,completed
t_1_140,2025-11-07 09:51:00,2025-11-07 10:18:59.727105,Vitals,3,s_2,completed
t_1_141,2025-11-07 22:46:00,2025-11-07 23:04:53.822046,Transport,2,s_25,completed
t_1_142,2025-11-07 21:35:00,2025-11-07 21:59:07.517780,Vitals,3,s_5,completed
t_1_143,2025-11-07 22:36:00,2025-11-07 23:00:45.303404,Transport,3,s_31,completed
t_1_144,2025-11-07 03:32:00,2025-11-07 03:47:01.742625,Checkup,3,s_21,completed
t_1_145,2025-11-07 18:46:00,2025-11-07 19:03:02.249574,Medication,3,s_18,completed
t_1_146,2025-11-07 19:58:00,2025-11-07 20:20:44.243901,Transport,3,s_14,completed
t_1_147,2025-11-07 04:18:00,2025-11-07 04:46:47.602925,Procedure,3,s_31,completed
t_1_148,2025-11-07 11:57:00,2025-11-07 12:25:18.839621,Checkup,1,s_14,completed
t_1_149,2025-11-07 02:03:00,2025-11-07 02:26:24.631642,Procedure,2,s_30,completed
t_1_150,2025-11-07 06:43:00,2025-11-07 07:08:22.269092,Transport,1,s_13,completed
t_1_151,2025-11-07 17:22:00,2025-11-07 17:54:20.720067,Medication,3,s_29,completed
t_1_152,2025-11-07 22:03:00,2025-11-07 22:29:02.496870,Checkup,2,s_3,completed
t_1_153,2025-11-07 14:55:00,2025-11-07 15:12:19.216658,Procedure,1,s_10,completed
t_1_154,2025-11-07 18:48:00,2025-11-07 19:03:45.444790,Vitals,1,s_4,completed
t_1_155,2025-11-07 14:33:00,2025-11-07 14:55:37.407496,Medication,1,s_28,completed
t_1_156,2025-11-07 00:35:00,2025-11-07 00:56:40.067030,Transport,2,s_33,completed
t_1_157,2025-11-07 06:36:00,2025-11-07 06:52:24.176103,Checkup,1,s_20,completed
t_1_158,2025-11-07 10:15:00,2025-11-07 10:40:50.643993,Medication,1,s_25,completed
t_1_159,2025-11-07 11:50:00,2025-11-07 12:02:27.029437,Vitals,1,s_7,completed
t_1_160,2025-11-07 22:37:00,2025-11-07 23:03:29.032881,Transport,3,s_31,completed
t_1_161,2025-11-07 19:06:00,2025-11-07 19:19:47.909944,Medication,1,s_2,completed
t_1_162,2025-11-07 00:44:00,2025-11-07 01:05:44.813701,Transport,3,s_10,completed
t_1_163,2025-11-07 13:03:00,2025-11-07 13:41:25.683925,Medication,3,s_12,completed
t_1_164,2025-11-07 18:33:00,2025-11-07 18:53:25.199668,Medication,1,s_20,completed
t_1_165,2025-11-07 08:21:00,2025-11-07 08:48:28.056839,Medication,3,s_16,completed
t_1_166,2025-11-07 21:38:00,2025-11-07 21:46:01.188649,Transport,1,s_24,completed
t_1_167,2025-11-07 09:02:00,2025-11-07 09:19:53.046855,Medication,1,s_18,completed
t_1_168,2025-11-07 14:41:00,2025-11-07 15:04:42.964208,Procedure,3,s_26,completed
t_1_169,2025-11-07 07:46:00,2025-11-07 08:12:02.549301,Transport,2,s_15,completed
t_1_170,2025-11-07 13:31:00,2025-11-07 13:53:09.733163,Medication,1,s_34,completed
t_1_171,2025-11-07 14:30:00,2025-11-07 14:53:57.206031,Vitals,3,s_19,completed
t_1_172,2025-11-07 21:25:00,2025-11-07 21:49:47.484176,Transport,2,s_38,completed
t_1_173,2025-11-07 14:45:00,2025-11-07 15:05:53.520001,Medication,2,s_20,completed
t_1_174,2025-11-07 11:24:00,2025-11-07 11:40:25.106570,Transport,3,s_17,completed
t_1_175,2025-11-07 01:00:00,2025-11-07 01:19:50.106732,Checkup,3,s_0,completed
t_1_176,2025-11-07 08:20:00,2025-11-07 08:38:04.677240,Procedure,2,s_39,completed
t_1_177,2025-11-07 02:47:00,2025-11-07 03:04:26.136496,Transport,2,s_26,completed
t_1_178,2025-11-07 22:40:00,2025-11-07 23:01:14.240083,Vitals,3,s_14,completed
t_1_179,2025-11-07 03:08:00,2025-11-07 03:36:43.440188,Checkup,2,s_30,completed
t_1_180,2025-11-07 05:33:00,2025-11-07 05:57:29.133631,Transport,1,s_33,completed
t_1_181,2025-11-07 07:31:00,2025-11-07 07:44:05.038816,Medication,1,s_28,completed
t_1_182,2025-11-07 22:10:00,2025-11-07 22:28:58.179045,Checkup,1,s_27,completed
t_1_183,2025-11-07 13:34:00,2025-11-07 13:47:25.843816,Medication,3,s_15,completed
t_1_184,2025-11-07 09:33:00,2025-11-07 09:49:10.508800,Procedure,2,s_15,completed
t_1_185,2025-11-07 20:55:00,2025-11-07 21:18:13.374573,Medication,2,s_8,completed
t_1_186,2025-11-07 04:15:00,2025-11-07 04:34:01.392342,Transport,1,s_3,completed
t_1_187,2025-11-07 06:34:00,2025-11-07 07:03:03.215353,Procedure,3,s_14,completed
t_1_188,2025-11-07 18:46:00,2025-11-07 19:08:57.212159,Vitals,3,s_17,completed
t_1_189,2025-11-07 00:25:00,2025-11-07 00:49:14.592789,Medication,3,s_37,completed
t_1_190,2025-11-07 10:04:00,2025-11-07 10:18:49.789016,Checkup,1,s_25,completed
t_1_191,2025-11-07 05:15:00,2025-11-07 05:30:09.020256,Transport,2,s_27,completed
t_1_192,2025-11-07 22:01:00,2025-11-07 22:21:52.033278,Checkup,2,s_34,completed
t_1_193,2025-11-07 11:12:00,2025-11-07 11:27:15.099456,Vitals,3,s_16,completed
t_1_194,2025-11-07 09:08:00,2025-11-07 09:23:42.059717,Medication,2,s_0,completed
t_1_195,2025-11-07 11:33:00,2025-11-07 11:52:51.886312,Medication,1,s_11,completed
t_1_196,2025-11-07 07:28:00,2025-11-07 07:48:42.684622,Transport,1,s_21,completed
t_1_197,2025-11-07 15:13:00,2025-11-07 15:35:38.981264,Procedure,1,s_39,completed
t_1_198,2025-11-07 03:32:00,2025-11-07 03:47:45.330070,Vitals,1,s_5,completed
t_1_199,2025-11-07 01:16:00,2025-11-07 01:38:40.275960,Checkup,3,s_19,completed
t_1_200,2025-11-07 07:07:00,2025-11-07 07:34:10.141477,Vitals,2,s_23,completed
t_1_201,2025-11-07 19:44:00,2025-11-07 19:59:43.692522,Medication,3,s_8,completed
t_1_202,2025-11-07 09:01:00,2025-11-07 09:22:49.116508,Vitals,1,s_2,completed
t_1_203,2025-11-07 16:53:00,2025-11-07 17:21:53.960045,Checkup,1,s_3,completed
t_1_204,2025-11-07 16:25:00,2025-11-07 16:45:48.490456,Transport,1,s_19,completed
t_1_205,2025-11-07 19:23:00,2025-11-07 19:48:53.947511,Vitals,2,s_36,completed
t_1_206,2025-11-07 02:22:00,2025-11-07 02:44:03.349941,Medication,1,s_33,completed
t_1_207,2025-11-07 23:02:00,2025-11-07 23:27:53.805350,Medication,1,s_6,completed
t_1_208,2025-11-07 09:57:00,2025-11-07 10:31:28.742843,Medication,3,s_28,completed
t_1_209,2025-11-07 19:49:00,2025-11-07 20:02:34.852943,Checkup,1,s_39,completed
t_1_210,2025-11-07 15:33:00,2025-11-07 15:46:17.103762,Procedure,2,s_33,completed
t_1_211,2025-11-07 13:27:00,2025-11-07 13:48:14.862277,Checkup,1,s_27,completed
t_1_212,2025-11-07 16:07:00,2025-11-07 16:19:08.271823,Checkup,1,s_22,completed
t_1_213,2025-11-07 06:17:00,2025-11-07 06:43:51.062700,Medication,2,s_2,completed
t_1_214,2025-11-07 03:42:00,2025-11-07 04:04:51.031815,Checkup,3,s_12,completed
t_1_215,2025-11-07 05:21:00,2025-11-07 05:42:06.644721,Procedure,2,s_12,completed
t_1_216,2025-11-07 19:53:00,2025-11-07 20:12:47.318391,Procedure,3,s_10,completed
t_1_217,2025-11-07 13:00:00,2025-11-07 13:22:17.278364,Medication,2,s_29,completed
t_1_218,2025-11-07 18:15:00,2025-11-07 18:40:04.252940,Transport,2,s_28,completed
t_1_219,2025-11-07 07:02:00,2025-11-07 07:31:37.750725,Vitals,1,s_11,completed
t_1_220,2025-11-07 23:09:00,2025-11-07 23:26:10.279969,Medication,1,s_17,completed
t_1_221,2025-11-07 06:29:00,2025-11-07 06:51:23.170297,Procedure,3,s_21,completed
t_1_222,2025-11-07 20:10:00,2025-11-07 20:35:12.360645,Checkup,2,s_38,completed
t_1_223,2025-11-07 14:54:00,2025-11-07 15:05:23.039123,Procedure,3,s_38,completed
t_1_224,2025-11-07 19:17:00,2025-11-07 19:25:25.077491,Transport,3,s_36,completed
t_1_225,2025-11-07 20:30:00,2025-11-07 21:00:43.599761,Medication,3,s_16,completed
t_1_226,2025-11-07 23:18:00,2025-11-07 23:40:56.625416,Procedure,2,s_7,completed
t_1_227,2025-11-07 18:47:00,2025-11-07 18:58:36.254725,Vitals,2,s_38,completed
t_1_228,2025-11-07 14:15:00,2025-11-07 14:30:26.052580,Vitals,1,s_35,completed
t_1_229,2025-11-07 02:26:00,2025-11-07 02:45:30.964165,Procedure,2,s_24,completed
t_1_230,2025-11-07 12:13:00,2025-11-07 12:27:31.567669,Medication,2,s_25,completed
t_1_231,2025-11-07 22:52:00,2025-11-07 23:15:59.797192,Transport,2,s_8,completed
t_1_232,2025-11-07 13:33:00,2025-11-07 13:47:17.950815,Vitals,3,s_19,completed
t_1_233,2025-11-07 02:56:00,2025-11-07 03:14:04.290776,Medication,1,s_30,completed
t_1_234,2025-11-07 10:22:00,2025-11-07 10:49:49.383908,Procedure,3,s_28,completed
t_1_235,2025-11-07 08:14:00,2025-11-07 08:25:13.345813,Transport,2,s_30,completed
t_1_236,2025-11-07 10:38:00,2025-11-07 11:00:38.529718,Medication,3,s_2,completed
t_1_237,2025-11-07 21:42:00,2025-11-07 21:49:40.713876,Medication,2,s_29,completed
t_1_238,2025-11-07 00:33:00,2025-11-07 00:57:33.311236,Transport,3,s_13,completed
t_1_239,2025-11-07 01:04:00,2025-11-07 01:28:41.827478,Transport,1,s_21,completed
t_1_240,2025-11-07 08:04:00,2025-11-07 08:31:28.559067,Checkup,1,s_3,completed
t_1_241,2025-11-07 06:22:00,2025-11-07 06:45:15.053394,Transport,3,s_39,completed
t_1_242,2025-11-07 07:38:00,2025-11-07 07:52:20.915179,Medication,2,s_26,completed
t_1_243,2025-11-07 09:03:00,2025-11-07 09:18:47.430977,Medication,2,s_20,completed
t_1_244,2025-11-07 20:07:00,2025-11-07 20:35:10.805538,Procedure,2,s_36,completed
t_1_245,2025-11-07 19:10:00,2025-11-07 19:21:25.622656,Vitals,3,s_22,completed
t_1_246,2025-11-07 13:14:00,2025-11-07 13:29:49.178414,Checkup,3,s_38,completed
t_1_247,2025-11-07 13:45:00,2025-11-07 13:52:45.834249,Checkup,2,s_7,completed
t_1_248,2025-11-07 21:51:00,2025-11-07 22:08:42.939902,Medication,2,s_0,completed
t_1_249,2025-11-07 00:32:00,2025-11-07 00:55:03.533131,Procedure,1,s_16,completed
t_1_250,2025-11-07 02:56:00,2025-11-07 03:21:36.522671,Medication,2,s_23,completed
t_1_251,2025-11-07 00:34:00,2025-11-07 00:57:40.575172,Checkup,2,s_9,completed
t_1_252,2025-11-07 09:09:00,2025-11-07 09:12:41.280160,Transport,3,s_15,completed
t_1_253,2025-11-07 04:11:00,2025-11-07 04:32:43.854010,Checkup,2,s_26,completed
t_1_254,2025-11-07 08:55:00,2025-11-07 09:21:12.363387,Procedure,3,s_20,completed
t_1_255,2025-11-07 21:24:00,2025-11-07 21:43:31.057810,Procedure,1,s_2,completed
t_1_256,2025-11-07 00:30:00,2025-11-07 00:48:52.116766,Checkup,1,s_26,completed
t_1_257,2025-11-07 05:35:00,2025-11-07 05:50:05.421406,Checkup,3,s_33,completed
t_1_258,2025-11-07 08:44:00,2025-11-07 08:56:46.557624,Transport,2,s_33,completed
t_1_259,2025-11-07 05:40:00,2025-11-07 05:47:37.416178,Transport,3,s_24,completed
t_1_260,2025-11-07 02:50:00,2025-11-07 03:10:08.209255,Procedure,1,s_8,completed
t_1_261,2025-11-07 07:53:00,2025-11-07 08:03:56.596707,Transport,2,s_19,completed
t_1_262,2025-11-07 06:16:00,2025-11-07 06:42:18.422236,Transport,3,s_18,completed
t_1_263,2025-11-07 22:15:00,2025-11-07 22:34:54.328637,Vitals,3,s_22,completed
t_1_264,2025-11-07 03:33:00,2025-11-07 03:45:15.172145,Vitals,1,s_3,completed
t_1_265,2025-11-07 23:55:00,2025-11-08 00:24:18.513633,Procedure,3,s_16,completed
t_1_266,2025-11-07 12:53:00,2025-11-07 13:01:16.256211,Vitals,3,s_12,completed
t_1_267,2025-11-07 09:39:00,2025-11-07 10:00:32.010056,Transport,1,s_3,completed
t_1_268,2025-11-07 03:56:00,2025-11-07 04:12:40.335258,Vitals,1,s_27,completed
t_1_269,2025-11-07 11:50:00,2025-11-07 12:22:18.650992,Transport,1,s_26,completed
t_1_270,2025-11-07 17:52:00,2025-11-07 18:24:47.525615,Vitals,1,s_5,completed
t_1_271,2025-11-07 03:07:00,2025-11-07 03:08:50.256289,Transport,1,s_17,completed
t_1_272,2025-11-07 10:47:00,2025-11-07 11:06:20.916263,Procedure,1,s_17,completed
t_1_273,2025-11-07 21:05:00,2025-11-07 21:35:48.302432,Checkup,1,s_37,completed
t_1_274,2025-11-07 23:38:00,2025-11-07 23:56:20.213076,Checkup,1,s_20,completed
t_1_275,2025-11-07 00:08:00,2025-11-07 00:28:36.584612,Transport,1,s_0,completed
t_1_276,2025-11-07 13:59:00,2025-11-07 14:11:56.730606,Checkup,1,s_15,completed
t_1_277,2025-11-07 19:26:00,2025-11-07 19:59:35.306523,Medication,1,s_7,completed
t_1_278,2025-11-07 10:21:00,2025-11-07 10:41:38.799243,Medication,1,s_17,completed
t_1_279,2025-11-07 01:15:00,2025-11-07 01:29:40.883105,Vitals,2,s_4,completed
t_1_280,2025-11-07 01:01:00,2025-11-07 01:16:01.793514,Transport,2,s_21,completed
